Site Name,OutageUID,Project ID,Date,Emp ID,Firm,Role,ST Hours,OT Hours,Total Cost
North Substation,NS_MO_2025,PRJ-NS-1194,03-12-2025,C-1006,Apex Industrial,Field Engineer,8,0,1377.69
North Substation,NS_MO_2025,PRJ-NS-1222,03-12-2025,C-1041,Precision Welding,Millwright,8,0,681.6
North Substation,NS_MO_2025,PRJ-NS-1329,03-12-2025,C-1067,PrimeFix Solutions,Millwright,8,0,759.24
North Substation,NS_MO_2025,PRJ-NS-1151,03-12-2025,C-1065,PrimeFix Solutions,Safety Officer,8,0,653.39
North Substation,NS_MO_2025,PRJ-NS-1213,03-12-2025,C-1067,PrimeFix Solutions,Millwright,8,0,733.1
North Substation,NS_MO_2025,PRJ-NS-1349,03-12-2025,C-1011,Midwest Mech Pros,General Labor,8,0,437.69
North Substation,NS_MO_2025,PRJ-NS-1354,03-12-2025,C-1066,Apex Industrial,General Labor,8,0,372.19
North Substation,NS_MO_2025,PRJ-NS-1390,03-12-2025,C-1013,Atlas Heavy Eng,Safety Officer,8,0,603.09
North Substation,NS_MO_2025,PRJ-NS-1236,03-12-2025,C-1005,Atlas Heavy Eng,Millwright,8,0,608.0
North Substation,NS_MO_2025,PRJ-NS-1181,03-12-2025,C-1039,PrimeFix Solutions,Field Engineer,8,0,1466.66
North Substation,NS_MO_2025,PRJ-NS-1261,03-12-2025,C-1052,PrimeFix Solutions,General Labor,8,0,358.07
North Substation,NS_MO_2025,PRJ-NS-1372,03-12-2025,C-1066,Apex Industrial,General Labor,8,0,399.18
North Substation,NS_MO_2025,PRJ-NS-1206,03-12-2025,C-1026,Precision Welding,Controls Tech,8,0,1040.35
North Substation,NS_MO_2025,PRJ-NS-1349,03-12-2025,C-1011,Midwest Mech Pros,General Labor,8,0,440.47
North Substation,NS_MO_2025,PRJ-NS-1183,03-12-2025,C-1078,Atlas Heavy Eng,Millwright,8,0,686.87
North Substation,NS_MO_2025,PRJ-NS-1194,03-12-2025,C-1030,Summit Field Techs,Millwright,8,0,647.45
North Substation,NS_MO_2025,PRJ-NS-1259,03-12-2025,C-1023,Summit Field Techs,Field Engineer,8,0,1580.03
North Substation,NS_MO_2025,PRJ-NS-1353,03-12-2025,C-1073,Precision Welding,General Labor,8,0,390.03
North Substation,NS_MO_2025,PRJ-NS-1352,03-12-2025,C-1060,Summit Field Techs,General Labor,8,0,446.12
North Substation,NS_MO_2025,PRJ-NS-1342,03-12-2025,C-1031,Summit Field Techs,Crane Operator,8,0,752.4
North Substation,NS_MO_2025,PRJ-NS-1375,03-12-2025,C-1012,Midwest Mech Pros,Controls Tech,8,0,1004.84
North Substation,NS_MO_2025,PRJ-NS-1205,03-12-2025,C-1012,Midwest Mech Pros,Controls Tech,8,0,1028.45
North Substation,NS_MO_2025,PRJ-NS-1259,03-12-2025,C-1043,Apex Industrial,Crane Operator,8,0,819.24
North Substation,NS_MO_2025,PRJ-NS-1374,03-12-2025,C-1019,Midwest Mech Pros,Controls Tech,8,0,1111.51
North Substation,NS_MO_2025,PRJ-NS-1200,03-12-2025,C-1023,Summit Field Techs,Field Engineer,8,0,1564.85
North Substation,NS_MO_2025,PRJ-NS-1312,03-12-2025,C-1042,PrimeFix Solutions,General Labor,8,0,418.18
North Substation,NS_MO_2025,PRJ-NS-1207,03-12-2025,C-1006,Apex Industrial,Field Engineer,8,0,1395.28
North Substation,NS_MO_2025,PRJ-NS-1222,03-12-2025,C-1041,Precision Welding,Millwright,8,0,732.86
North Substation,NS_MO_2025,PRJ-NS-1326,03-12-2025,C-1076,Apex Industrial,Safety Officer,8,0,636.76
North Substation,NS_MO_2025,PRJ-NS-1226,03-12-2025,C-1018,Atlas Heavy Eng,Controls Tech,8,0,1172.46
North Substation,NS_MO_2025,PRJ-NS-1291,03-12-2025,C-1054,Midwest Mech Pros,General Labor,8,0,409.28
North Substation,NS_MO_2025,PRJ-NS-1228,03-12-2025,C-1027,Precision Welding,Crane Operator,8,0,837.47
North Substation,NS_MO_2025,PRJ-NS-1374,03-12-2025,C-1019,Midwest Mech Pros,Controls Tech,8,0,1019.19
North Substation,NS_MO_2025,PRJ-NS-1189,03-12-2025,C-1074,Apex Industrial,Controls Tech,8,0,1129.08
North Substation,NS_MO_2025,PRJ-NS-1350,03-12-2025,C-1079,Precision Welding,Crane Operator,8,0,749.82
North Substation,NS_MO_2025,PRJ-NS-1259,03-12-2025,C-1035,Summit Field Techs,General Labor,8,0,358.62
North Substation,NS_MO_2025,PRJ-NS-1346,03-12-2025,C-1006,Apex Industrial,Field Engineer,8,0,1379.14
North Substation,NS_MO_2025,PRJ-NS-1181,03-12-2025,C-1078,Atlas Heavy Eng,Millwright,8,0,684.42
North Substation,NS_MO_2025,PRJ-NS-1384,03-12-2025,C-1035,Summit Field Techs,General Labor,8,0,370.74
North Substation,NS_MO_2025,PRJ-NS-1347,03-12-2025,C-1027,Precision Welding,Crane Operator,8,0,879.59
North Substation,NS_MO_2025,PRJ-NS-1349,03-12-2025,C-1011,Midwest Mech Pros,General Labor,8,0,400.01
North Substation,NS_MO_2025,PRJ-NS-1326,03-12-2025,C-1053,Precision Welding,Millwright,8,0,667.17
North Substation,NS_MO_2025,PRJ-NS-1275,03-12-2025,C-1024,Apex Industrial,Millwright,8,0,748.96
North Substation,NS_MO_2025,PRJ-NS-1187,03-12-2025,C-1028,Midwest Mech Pros,Field Engineer,8,0,1468.26
North Substation,NS_MO_2025,PRJ-NS-1356,03-12-2025,C-1039,PrimeFix Solutions,Field Engineer,8,0,1567.81
North Substation,NS_MO_2025,PRJ-NS-1207,03-12-2025,C-1006,Apex Industrial,Field Engineer,8,0,1341.94
North Substation,NS_MO_2025,PRJ-NS-1302,03-12-2025,C-1011,Midwest Mech Pros,General Labor,8,0,433.37
North Substation,NS_MO_2025,PRJ-NS-1200,03-12-2025,C-1005,Atlas Heavy Eng,Millwright,8,0,579.98
North Substation,NS_MO_2025,PRJ-NS-1205,03-12-2025,C-1012,Midwest Mech Pros,Controls Tech,8,0,1058.66
North Substation,NS_MO_2025,PRJ-NS-1307,03-12-2025,C-1066,Apex Industrial,General Labor,8,0,391.89
North Substation,NS_MO_2025,PRJ-NS-1327,03-12-2025,C-1023,Summit Field Techs,Field Engineer,8,0,1593.93
North Substation,NS_MO_2025,PRJ-NS-1255,03-12-2025,C-1000,PrimeFix Solutions,Millwright,8,0,706.02
North Substation,NS_MO_2025,PRJ-NS-1324,03-12-2025,C-1072,Apex Industrial,Crane Operator,8,0,775.13
North Substation,NS_MO_2025,PRJ-NS-1206,03-12-2025,C-1026,Precision Welding,Controls Tech,8,0,1056.93
North Substation,NS_MO_2025,PRJ-NS-1185,03-12-2025,C-1023,Summit Field Techs,Field Engineer,8,0,1645.84
North Substation,NS_MO_2025,PRJ-NS-1263,03-12-2025,C-1037,PrimeFix Solutions,Controls Tech,8,0,1155.91
North Substation,NS_MO_2025,PRJ-NS-1222,03-12-2025,C-1041,Precision Welding,Millwright,8,0,720.11
North Substation,NS_MO_2025,PRJ-NS-1268,03-12-2025,C-1028,Midwest Mech Pros,Field Engineer,8,0,1542.47
North Substation,NS_MO_2025,PRJ-NS-1334,03-12-2025,C-1005,Atlas Heavy Eng,Millwright,8,0,611.42
North Substation,NS_MO_2025,PRJ-NS-1388,03-12-2025,C-1045,Midwest Mech Pros,Crane Operator,8,0,852.69
North Substation,NS_MO_2025,PRJ-NS-1312,03-12-2025,C-1010,PrimeFix Solutions,Field Engineer,8,0,1526.43
North Substation,NS_MO_2025,PRJ-NS-1352,03-12-2025,C-1060,Summit Field Techs,General Labor,8,0,446.67
North Substation,NS_MO_2025,PRJ-NS-1321,03-12-2025,C-1062,PrimeFix Solutions,General Labor,8,0,363.22
North Substation,NS_MO_2025,PRJ-NS-1259,04-12-2025,C-1043,Apex Industrial,Crane Operator,8,0,783.61
North Substation,NS_MO_2025,PRJ-NS-1258,04-12-2025,C-1060,Summit Field Techs,General Labor,8,0,483.84
North Substation,NS_MO_2025,PRJ-NS-1326,04-12-2025,C-1053,Precision Welding,Millwright,8,0,627.17
North Substation,NS_MO_2025,PRJ-NS-1347,04-12-2025,C-1027,Precision Welding,Crane Operator,8,0,871.14
North Substation,NS_MO_2025,PRJ-NS-1265,04-12-2025,C-1079,Precision Welding,Crane Operator,8,0,793.84
North Substation,NS_MO_2025,PRJ-NS-1172,04-12-2025,C-1005,Atlas Heavy Eng,Millwright,8,0,631.15
North Substation,NS_MO_2025,PRJ-NS-1324,04-12-2025,C-1072,Apex Industrial,Crane Operator,8,0,771.5
North Substation,NS_MO_2025,PRJ-NS-1194,04-12-2025,C-1046,Precision Welding,General Labor,8,0,424.59
North Substation,NS_MO_2025,PRJ-NS-1226,04-12-2025,C-1018,Atlas Heavy Eng,Controls Tech,8,0,1145.78
North Substation,NS_MO_2025,PRJ-NS-1207,04-12-2025,C-1006,Apex Industrial,Field Engineer,8,0,1369.05
North Substation,NS_MO_2025,PRJ-NS-1300,04-12-2025,C-1023,Summit Field Techs,Field Engineer,8,0,1610.89
North Substation,NS_MO_2025,PRJ-NS-1188,04-12-2025,C-1024,Apex Industrial,Millwright,8,0,719.06
North Substation,NS_MO_2025,PRJ-NS-1291,04-12-2025,C-1005,Atlas Heavy Eng,Millwright,8,0,631.94
North Substation,NS_MO_2025,PRJ-NS-1349,04-12-2025,C-1011,Midwest Mech Pros,General Labor,8,0,418.48
North Substation,NS_MO_2025,PRJ-NS-1325,04-12-2025,C-1019,Midwest Mech Pros,Controls Tech,8,0,1057.09
North Substation,NS_MO_2025,PRJ-NS-1189,04-12-2025,C-1074,Apex Industrial,Controls Tech,8,0,1128.03
North Substation,NS_MO_2025,PRJ-NS-1228,04-12-2025,C-1020,Midwest Mech Pros,Field Engineer,8,0,1259.76
North Substation,NS_MO_2025,PRJ-NS-1311,04-12-2025,C-1039,PrimeFix Solutions,Field Engineer,8,0,1583.09
North Substation,NS_MO_2025,PRJ-NS-1208,04-12-2025,C-1045,Midwest Mech Pros,Crane Operator,8,0,846.68
North Substation,NS_MO_2025,PRJ-NS-1275,04-12-2025,C-1024,Apex Industrial,Millwright,8,0,759.53
North Substation,NS_MO_2025,PRJ-NS-1356,04-12-2025,C-1054,Midwest Mech Pros,General Labor,8,0,415.4
North Substation,NS_MO_2025,PRJ-NS-1189,04-12-2025,C-1024,Apex Industrial,Millwright,8,0,760.32
North Substation,NS_MO_2025,PRJ-NS-1335,04-12-2025,C-1019,Midwest Mech Pros,Controls Tech,8,0,1030.58
North Substation,NS_MO_2025,PRJ-NS-1192,04-12-2025,C-1040,Atlas Heavy Eng,Crane Operator,8,0,857.98
North Substation,NS_MO_2025,PRJ-NS-1162,04-12-2025,C-1040,Atlas Heavy Eng,Crane Operator,8,0,862.89
North Substation,NS_MO_2025,PRJ-NS-1276,04-12-2025,C-1003,Summit Field Techs,Millwright,8,0,695.47
North Substation,NS_MO_2025,PRJ-NS-1295,04-12-2025,C-1005,Atlas Heavy Eng,Millwright,8,0,607.46
North Substation,NS_MO_2025,PRJ-NS-1384,04-12-2025,C-1035,Summit Field Techs,General Labor,8,0,360.19
North Substation,NS_MO_2025,PRJ-NS-1304,04-12-2025,C-1013,Atlas Heavy Eng,Safety Officer,8,0,572.23
North Substation,NS_MO_2025,PRJ-NS-1226,04-12-2025,C-1001,Apex Industrial,General Labor,8,0,389.66
North Substation,NS_MO_2025,PRJ-NS-1354,04-12-2025,C-1066,Apex Industrial,General Labor,8,0,391.36
North Substation,NS_MO_2025,PRJ-NS-1234,05-12-2025,C-1043,Apex Industrial,Crane Operator,8,0,824.94
North Substation,NS_MO_2025,PRJ-NS-1197,05-12-2025,C-1051,Apex Industrial,Crane Operator,8,0,874.89
North Substation,NS_MO_2025,PRJ-NS-1393,05-12-2025,C-1003,Summit Field Techs,Millwright,8,0,693.27
North Substation,NS_MO_2025,PRJ-NS-1346,05-12-2025,C-1010,PrimeFix Solutions,Field Engineer,8,0,1597.63
North Substation,NS_MO_2025,PRJ-NS-1194,05-12-2025,C-1046,Precision Welding,General Labor,8,0,440.85
North Substation,NS_MO_2025,PRJ-NS-1159,05-12-2025,C-1006,Apex Industrial,Field Engineer,8,0,1378.15
North Substation,NS_MO_2025,PRJ-NS-1232,05-12-2025,C-1073,Precision Welding,General Labor,8,0,373.99
North Substation,NS_MO_2025,PRJ-NS-1162,05-12-2025,C-1069,Precision Welding,Safety Officer,8,0,519.16
North Substation,NS_MO_2025,PRJ-NS-1191,05-12-2025,C-1047,Atlas Heavy Eng,Millwright,8,0,612.89
North Substation,NS_MO_2025,PRJ-NS-1204,05-12-2025,C-1024,Apex Industrial,Millwright,8,0,734.8
North Substation,NS_MO_2025,PRJ-NS-1205,05-12-2025,C-1012,Midwest Mech Pros,Controls Tech,8,0,1026.69
North Substation,NS_MO_2025,PRJ-NS-1288,05-12-2025,C-1077,Precision Welding,Safety Officer,8,0,574.18
North Substation,NS_MO_2025,PRJ-NS-1315,05-12-2025,C-1020,Midwest Mech Pros,Field Engineer,8,0,1228.5
North Substation,NS_MO_2025,PRJ-NS-1366,05-12-2025,C-1066,Apex Industrial,General Labor,8,0,394.01
North Substation,NS_MO_2025,PRJ-NS-1322,05-12-2025,C-1031,Summit Field Techs,Crane Operator,8,0,740.62
North Substation,NS_MO_2025,PRJ-NS-1185,05-12-2025,C-1023,Summit Field Techs,Field Engineer,8,0,1600.7
North Substation,NS_MO_2025,PRJ-NS-1374,05-12-2025,C-1019,Midwest Mech Pros,Controls Tech,8,0,1062.89
North Substation,NS_MO_2025,PRJ-NS-1211,05-12-2025,C-1067,PrimeFix Solutions,Millwright,8,0,694.83
North Substation,NS_MO_2025,PRJ-NS-1172,05-12-2025,C-1013,Atlas Heavy Eng,Safety Officer,8,0,595.44
North Substation,NS_MO_2025,PRJ-NS-1356,05-12-2025,C-1054,Midwest Mech Pros,General Labor,8,0,413.9
North Substation,NS_MO_2025,PRJ-NS-1329,05-12-2025,C-1067,PrimeFix Solutions,Millwright,8,0,754.59
North Substation,NS_MO_2025,PRJ-NS-1390,05-12-2025,C-1013,Atlas Heavy Eng,Safety Officer,8,0,606.34
North Substation,NS_MO_2025,PRJ-NS-1194,05-12-2025,C-1046,Precision Welding,General Labor,8,0,426.21
North Substation,NS_MO_2025,PRJ-NS-1194,05-12-2025,C-1030,Summit Field Techs,Millwright,8,0,618.86
North Substation,NS_MO_2025,PRJ-NS-1304,05-12-2025,C-1059,PrimeFix Solutions,Field Engineer,8,0,1216.01
North Substation,NS_MO_2025,PRJ-NS-1197,05-12-2025,C-1051,Apex Industrial,Crane Operator,8,0,812.12
North Substation,NS_MO_2025,PRJ-NS-1204,05-12-2025,C-1024,Apex Industrial,Millwright,8,0,762.18
North Substation,NS_MO_2025,PRJ-NS-1290,05-12-2025,C-1037,PrimeFix Solutions,Controls Tech,8,0,1113.62
North Substation,NS_MO_2025,PRJ-NS-1291,05-12-2025,C-1005,Atlas Heavy Eng,Millwright,8,0,594.98
North Substation,NS_MO_2025,PRJ-NS-1353,05-12-2025,C-1073,Precision Welding,General Labor,8,0,362.18
North Substation,NS_MO_2025,PRJ-NS-1159,05-12-2025,C-1006,Apex Industrial,Field Engineer,8,0,1354.32
North Substation,NS_MO_2025,PRJ-NS-1150,05-12-2025,C-1071,PrimeFix Solutions,Crane Operator,8,0,772.82
North Substation,NS_MO_2025,PRJ-NS-1286,05-12-2025,C-1067,PrimeFix Solutions,Millwright,8,0,733.07
North Substation,NS_MO_2025,PRJ-NS-1301,05-12-2025,C-1013,Atlas Heavy Eng,Safety Officer,8,0,580.02
North Substation,NS_MO_2025,PRJ-NS-1354,05-12-2025,C-1066,Apex Industrial,General Labor,8,0,370.44
North Substation,NS_MO_2025,PRJ-NS-1394,05-12-2025,C-1029,Midwest Mech Pros,Controls Tech,8,0,971.43
North Substation,NS_MO_2025,PRJ-NS-1269,05-12-2025,C-1029,Midwest Mech Pros,Controls Tech,8,0,967.8
North Substation,NS_MO_2025,PRJ-NS-1354,05-12-2025,C-1066,Apex Industrial,General Labor,8,0,369.35
North Substation,NS_MO_2025,PRJ-NS-1189,05-12-2025,C-1074,Apex Industrial,Controls Tech,8,0,1067.63
North Substation,NS_MO_2025,PRJ-NS-1372,05-12-2025,C-1066,Apex Industrial,General Labor,8,0,399.87
North Substation,NS_MO_2025,PRJ-NS-1159,05-12-2025,C-1006,Apex Industrial,Field Engineer,8,0,1352.36
North Substation,NS_MO_2025,PRJ-NS-1295,05-12-2025,C-1005,Atlas Heavy Eng,Millwright,8,0,585.85
North Substation,NS_MO_2025,PRJ-NS-1325,05-12-2025,C-1019,Midwest Mech Pros,Controls Tech,8,0,1014.32
North Substation,NS_MO_2025,PRJ-NS-1197,05-12-2025,C-1051,Apex Industrial,Crane Operator,8,0,896.46
North Substation,NS_MO_2025,PRJ-NS-1228,05-12-2025,C-1020,Midwest Mech Pros,Field Engineer,8,0,1200.34
North Substation,NS_MO_2025,PRJ-NS-1197,05-12-2025,C-1051,Apex Industrial,Crane Operator,8,0,847.87
North Substation,NS_MO_2025,PRJ-NS-1295,05-12-2025,C-1059,PrimeFix Solutions,Field Engineer,8,0,1226.81
North Substation,NS_MO_2025,PRJ-NS-1226,05-12-2025,C-1018,Atlas Heavy Eng,Controls Tech,8,0,1098.83
North Substation,NS_MO_2025,PRJ-NS-1259,05-12-2025,C-1023,Summit Field Techs,Field Engineer,8,0,1567.51
North Substation,NS_MO_2025,PRJ-NS-1213,05-12-2025,C-1041,Precision Welding,Millwright,8,0,683.51
North Substation,NS_MO_2025,PRJ-NS-1342,05-12-2025,C-1031,Summit Field Techs,Crane Operator,8,0,709.17
North Substation,NS_MO_2025,PRJ-NS-1352,05-12-2025,C-1060,Summit Field Techs,General Labor,8,0,488.3
North Substation,NS_MO_2025,PRJ-NS-1326,05-12-2025,C-1076,Apex Industrial,Safety Officer,8,0,607.54
North Substation,NS_MO_2025,PRJ-NS-1191,05-12-2025,C-1047,Atlas Heavy Eng,Millwright,8,0,585.24
North Substation,NS_MO_2025,PRJ-NS-1353,05-12-2025,C-1073,Precision Welding,General Labor,8,0,361.59
North Substation,NS_MO_2025,PRJ-NS-1248,05-12-2025,C-1026,Precision Welding,Controls Tech,8,0,1038.2
North Substation,NS_MO_2025,PRJ-NS-1200,05-12-2025,C-1023,Summit Field Techs,Field Engineer,8,0,1612.82
North Substation,NS_MO_2025,PRJ-NS-1325,05-12-2025,C-1019,Midwest Mech Pros,Controls Tech,8,0,1100.5
North Substation,NS_MO_2025,PRJ-NS-1189,05-12-2025,C-1074,Apex Industrial,Controls Tech,8,0,1138.46
North Substation,NS_MO_2025,PRJ-NS-1291,05-12-2025,C-1054,Midwest Mech Pros,General Labor,8,0,392.64
North Substation,NS_MO_2025,PRJ-NS-1181,05-12-2025,C-1069,Precision Welding,Safety Officer,8,0,514.11
North Substation,NS_MO_2025,PRJ-NS-1380,05-12-2025,C-1006,Apex Industrial,Field Engineer,8,0,1364.72
North Substation,NS_MO_2025,PRJ-NS-1288,05-12-2025,C-1077,Precision Welding,Safety Officer,8,0,577.76
North Substation,NS_MO_2025,PRJ-NS-1194,05-12-2025,C-1046,Precision Welding,General Labor,8,0,413.07
North Substation,NS_MO_2025,PRJ-NS-1191,05-12-2025,C-1047,Atlas Heavy Eng,Millwright,8,0,638.86
North Substation,NS_MO_2025,PRJ-NS-1315,05-12-2025,C-1020,Midwest Mech Pros,Field Engineer,8,0,1252.25
North Substation,NS_MO_2025,PRJ-NS-1189,05-12-2025,C-1074,Apex Industrial,Controls Tech,8,0,1153.7
North Substation,NS_MO_2025,PRJ-NS-1322,05-12-2025,C-1031,Summit Field Techs,Crane Operator,8,0,720.86
North Substation,NS_MO_2025,PRJ-NS-1246,05-12-2025,C-1079,Precision Welding,Crane Operator,8,0,754.8
North Substation,NS_MO_2025,PRJ-NS-1190,05-12-2025,C-1006,Apex Industrial,Field Engineer,8,0,1431.47
North Substation,NS_MO_2025,PRJ-NS-1200,05-12-2025,C-1005,Atlas Heavy Eng,Millwright,8,0,622.42
North Substation,NS_MO_2025,PRJ-NS-1312,05-12-2025,C-1010,PrimeFix Solutions,Field Engineer,8,0,1621.85
North Substation,NS_MO_2025,PRJ-NS-1206,05-12-2025,C-1026,Precision Welding,Controls Tech,8,0,1066.48
North Substation,NS_MO_2025,PRJ-NS-1315,05-12-2025,C-1020,Midwest Mech Pros,Field Engineer,8,0,1164.39
North Substation,NS_MO_2025,PRJ-NS-1370,05-12-2025,C-1028,Midwest Mech Pros,Field Engineer,8,0,1444.22
North Substation,NS_MO_2025,PRJ-NS-1172,05-12-2025,C-1013,Atlas Heavy Eng,Safety Officer,8,0,579.64
North Substation,NS_MO_2025,PRJ-NS-1191,05-12-2025,C-1047,Atlas Heavy Eng,Millwright,8,0,641.55
North Substation,NS_MO_2025,PRJ-NS-1324,05-12-2025,C-1072,Apex Industrial,Crane Operator,8,0,760.33
North Substation,NS_MO_2025,PRJ-NS-1334,05-12-2025,C-1010,PrimeFix Solutions,Field Engineer,8,0,1518.97
North Substation,NS_MO_2025,PRJ-NS-1192,05-12-2025,C-1040,Atlas Heavy Eng,Crane Operator,8,0,865.34
North Substation,NS_MO_2025,PRJ-NS-1302,05-12-2025,C-1011,Midwest Mech Pros,General Labor,8,0,401.24
North Substation,NS_MO_2025,PRJ-NS-1327,05-12-2025,C-1023,Summit Field Techs,Field Engineer,8,0,1627.97
North Substation,NS_MO_2025,PRJ-NS-1194,05-12-2025,C-1006,Apex Industrial,Field Engineer,8,0,1388.31
North Substation,NS_MO_2025,PRJ-NS-1374,05-12-2025,C-1019,Midwest Mech Pros,Controls Tech,8,0,1105.35
North Substation,NS_MO_2025,PRJ-NS-1356,05-12-2025,C-1054,Midwest Mech Pros,General Labor,8,0,417.71
North Substation,NS_MO_2025,PRJ-NS-1248,05-12-2025,C-1026,Precision Welding,Controls Tech,8,0,1056.71
North Substation,NS_MO_2025,PRJ-NS-1366,05-12-2025,C-1010,PrimeFix Solutions,Field Engineer,8,0,1627.19
North Substation,NS_MO_2025,PRJ-NS-1191,05-12-2025,C-1047,Atlas Heavy Eng,Millwright,8,0,626.87
North Substation,NS_MO_2025,PRJ-NS-1372,05-12-2025,C-1066,Apex Industrial,General Labor,8,0,393.8
North Substation,NS_MO_2025,PRJ-NS-1290,05-12-2025,C-1037,PrimeFix Solutions,Controls Tech,8,0,1139.83
North Substation,NS_MO_2025,PRJ-NS-1326,05-12-2025,C-1076,Apex Industrial,Safety Officer,8,0,668.65
North Substation,NS_MO_2025,PRJ-NS-1257,05-12-2025,C-1077,Precision Welding,Safety Officer,8,0,547.13
North Substation,NS_MO_2025,PRJ-NS-1188,05-12-2025,C-1003,Summit Field Techs,Millwright,8,0,683.69
North Substation,NS_MO_2025,PRJ-NS-1307,05-12-2025,C-1066,Apex Industrial,General Labor,8,0,373.46
North Substation,NS_MO_2025,PRJ-NS-1172,05-12-2025,C-1013,Atlas Heavy Eng,Safety Officer,8,0,604.64
North Substation,NS_MO_2025,PRJ-NS-1181,05-12-2025,C-1078,Atlas Heavy Eng,Millwright,8,0,710.43
North Substation,NS_MO_2025,PRJ-NS-1203,05-12-2025,C-1006,Apex Industrial,Field Engineer,8,0,1337.76
North Substation,NS_MO_2025,PRJ-NS-1194,05-12-2025,C-1030,Summit Field Techs,Millwright,8,0,615.59
North Substation,NS_MO_2025,PRJ-NS-1384,05-12-2025,C-1035,Summit Field Techs,General Labor,8,0,382.96
North Substation,NS_MO_2025,PRJ-NS-1248,05-12-2025,C-1026,Precision Welding,Controls Tech,8,0,1044.62
North Substation,NS_MO_2025,PRJ-NS-1324,05-12-2025,C-1078,Atlas Heavy Eng,Millwright,8,0,711.71
North Substation,NS_MO_2025,PRJ-NS-1172,05-12-2025,C-1005,Atlas Heavy Eng,Millwright,8,0,626.93
North Substation,NS_MO_2025,PRJ-NS-1291,05-12-2025,C-1054,Midwest Mech Pros,General Labor,8,0,400.3
North Substation,NS_MO_2025,PRJ-NS-1349,05-12-2025,C-1011,Midwest Mech Pros,General Labor,8,0,426.89
North Substation,NS_MO_2025,PRJ-NS-1393,05-12-2025,C-1037,PrimeFix Solutions,Controls Tech,8,0,1119.04
North Substation,NS_MO_2025,PRJ-NS-1342,05-12-2025,C-1030,Summit Field Techs,Millwright,8,0,657.36
North Substation,NS_MO_2025,PRJ-NS-1311,05-12-2025,C-1039,PrimeFix Solutions,Field Engineer,8,0,1519.96
North Substation,NS_MO_2025,PRJ-NS-1152,05-12-2025,C-1053,Precision Welding,Millwright,8,0,630.04
North Substation,NS_MO_2025,PRJ-NS-1189,05-12-2025,C-1074,Apex Industrial,Controls Tech,8,0,1158.32
North Substation,NS_MO_2025,PRJ-NS-1324,05-12-2025,C-1072,Apex Industrial,Crane Operator,8,0,790.72
North Substation,NS_MO_2025,PRJ-NS-1153,05-12-2025,C-1035,Summit Field Techs,General Labor,8,0,383.93
North Substation,NS_MO_2025,PRJ-NS-1200,05-12-2025,C-1023,Summit Field Techs,Field Engineer,8,0,1534.75
North Substation,NS_MO_2025,PRJ-NS-1228,05-12-2025,C-1020,Midwest Mech Pros,Field Engineer,8,0,1266.25
North Substation,NS_MO_2025,PRJ-NS-1334,05-12-2025,C-1005,Atlas Heavy Eng,Millwright,8,0,606.85
North Substation,NS_MO_2025,PRJ-NS-1384,05-12-2025,C-1035,Summit Field Techs,General Labor,8,0,352.69
North Substation,NS_MO_2025,PRJ-NS-1196,05-12-2025,C-1023,Summit Field Techs,Field Engineer,8,0,1628.38
North Substation,NS_MO_2025,PRJ-NS-1200,05-12-2025,C-1005,Atlas Heavy Eng,Millwright,8,0,574.94
North Substation,NS_MO_2025,PRJ-NS-1194,05-12-2025,C-1046,Precision Welding,General Labor,8,0,431.65
North Substation,NS_MO_2025,PRJ-NS-1162,05-12-2025,C-1040,Atlas Heavy Eng,Crane Operator,8,0,832.28
North Substation,NS_MO_2025,PRJ-NS-1258,05-12-2025,C-1015,Atlas Heavy Eng,Controls Tech,8,0,1174.23
North Substation,NS_MO_2025,PRJ-NS-1263,05-12-2025,C-1037,PrimeFix Solutions,Controls Tech,8,0,1137.25
North Substation,NS_MO_2025,PRJ-NS-1259,05-12-2025,C-1023,Summit Field Techs,Field Engineer,8,0,1542.88
North Substation,NS_MO_2025,PRJ-NS-1263,05-12-2025,C-1039,PrimeFix Solutions,Field Engineer,8,0,1477.87
North Substation,NS_MO_2025,PRJ-NS-1192,05-12-2025,C-1040,Atlas Heavy Eng,Crane Operator,8,0,840.39
North Substation,NS_MO_2025,PRJ-NS-1182,05-12-2025,C-1029,Midwest Mech Pros,Controls Tech,8,0,974.2
North Substation,NS_MO_2025,PRJ-NS-1151,05-12-2025,C-1065,PrimeFix Solutions,Safety Officer,8,0,662.82
North Substation,NS_MO_2025,PRJ-NS-1186,05-12-2025,C-1058,Midwest Mech Pros,Controls Tech,8,0,1250.87
